"영화명,id,nickname,text,score,like,dislike,time,watch_movie"
"로망,149,아녜스(a993****),부부가 함께 시간을 보내며 살아온 모든 것들에 대해 생각해보는 영화였어요,10,8,0,2019-04-04 23:52:00,관람객"
"로망,150,광황(lcm0****),""부모님이 생각나는, 아내도 생각나는 나를 돌아보게되는 영화"",10,8,0,2019-04-04 23:47:00,0"
"로망,151,CK(joad****),정말 감동적이고 소중함을 느끼게 해주는 영화입니다.,10,8,0,2019-04-04 23:06:00,0"
"로망,152,ohmaeng5134(sin7****),최고예요... 두 번 보고 싶어요.,10,8,0,2019-04-04 22:24:00,0"
"로망,153,안종무(anjo****),하나 보다 둘 노부부 두 분이 아름답게 소통하는 모습에 무한감동 받았습니다 혼자 가족끼리 연인끼리 부부끼리 보기에 좋은 영화같아요 이루어져라 로망이여,10,8,0,2019-04-04 21:43:00,0"
"로망,154,s400****,누구나 늙고 병들죠부부가 손잡고 가서 둘만의 미래에 대해 얘기 나눌수 있는 좋은 기회가 됐네요,10,8,0,2019-04-04 19:12:00,0"
"로망,155,dlsu****,영화끝나고 나오는데 할머니할아버지가 손잡고 계단 내려가는 모습에 한번 더 뭉클,10,8,0,2019-04-04 18:56:00,관람객"
"로망,156,현지(0107****),영화보면서 못참고 이렇게 눈물 쏟은적은 처음인것같습니다. 자식의 마음도 부모의 마음도 무엇인지 알 것 같아서 마음이 너무 아팠습니다. ㅠㅠ,10,8,0,2019-04-04 17:42:00,0"
"로망,157,지한맘(yiju****),눈물 한바가지 흘리고 왔네요..ㅠㅠ신랑이랑 낮에 둘이가서 봤는데..서로 생각하는 마음을 갖게 되었네요,10,8,0,2019-04-04 16:24:00,관람객"
"로망,158,꿈을이루자(heyj****),많은 감동을 안겨주는 영화에요 출연자분들 연기도 짱입니다!!,10,8,0,2019-04-03 15:48:00,관람객"
"로망,159,소망(thak****),처음부터 끝까지 부모님 생각하게 만드는 영화그리고 우리엄마는 내가 어렸을때 저런 과정을 겪으며 얼마나 힘들었을까평점 안남기는데 제발 꼭 보세요 ㅠㅠ,10,9,1,2019-04-05 18:16:00,0"
"로망,160,조순옥(jole****),요즘 100세시대에 부모님이랑 우리 자신을 다시 한번 돌아보게 하는 가족 영화네요 맘이 찡했습니다~,8,9,1,2019-04-05 13:26:00,0"
"로망,161,ansr****,담담했기에 아름다웠다,10,9,1,2019-04-04 21:16:00,0"
"로망,162,parj****,너무나감동적이고 누구나에도올수있는 치매~ 배우들의 명연기에 큰박수와 함께 가족모두 보길 권합니다,10,9,1,2019-04-04 20:48:00,0"
"로망,163,ForzaJUVE(dduk****),많은 여운과 함께 생각에 잠기게 되는 영화. 이순재 선생님 오래오래 건강하게 지내세요:-),9,9,1,2019-04-04 20:45:00,관람객"
"로망,164,릴리(kdh3****),첫 평점이네요 말이 필요없습니다. 영화끝나고도 여운이 남아요 . 여러가지를 생각하게 하는 영화네요~,10,9,1,2019-04-04 20:43:00,0"
"로망,165,삼성라벨(ssla****),오랜만에 극장에서 울부짖었음...,10,9,1,2019-04-04 17:32:00,0"
"로망,166,정의채(dmlc****),같이본여성분이 많이슬퍼하네요 ㅜㅜ,10,9,1,2019-04-04 15:38:00,0"
"로망,167,neom****,가슴이  먹먹하고  가족이야이네요..잘봤습니다..,8,9,1,2019-04-04 13:28:00,관람객"
"로망,168,멋진이(namw****),어버지가 많이 나네요  ㅜ.ㅜ,10,9,1,2019-04-04 13:18:00,0"
"로망,169,time****,""백 마디 대사보다 이순재, 정영숙 님 눈가의 주름만으로도 먹먹했음. """"청개구리냐!!""""에 무너짐. 그저 울고 싶었으나 가족들이 볼까봐..."",10,9,1,2019-04-04 12:50:00,0"
"로망,170,There for I am(kiov****),""눈물펑펑ㅜㅜ가족끼리 보는거 추천이요뭉클함이,,,,"",10,9,1,2019-04-04 10:35:00,0"
"로망,171,gamja79(kimi****),우리에게 일어날수있는 소재로 시작부터 눈물이 나고 가족에대한생각을  다시한번 느끼게하는영화였습니다.너무 잘봤습니다,10,9,1,2019-04-04 10:30:00,0"
"로망,172,lily561(kkm0****),이거 진짜 필람무비입니다 ㅠㅠ,10,9,1,2019-04-04 07:47:00,0"
"로망,173,그냥해(ehdw****),다시 한번 가족이 떠오르는 영화네요 엄마 아빠 사랑합니다,10,9,1,2019-04-04 01:43:00,0"
"로망,174,첫사랑(just****),영화를 보고 나왔는데... 마음 한 구석이... 여운이 마니남네...,10,9,1,2019-04-04 01:07:00,0"
"로망,175,imso****,세상에...어느순간 눈물이 흐르고있더라구요..현실은 슬프나 결코 슬픔의 눈물이 아닌 아름다움!부모님 모습이 그려지는 그래서 여운이 더 깊게 남는 영화입니다..부모님을 사랑한다면 꼭 보셨으면 좋겠어요~,10,9,1,2019-04-03 23:22:00,0"
"로망,176,wang****,영화 보는 내내 부모님 생각이 많이 났습니다.. 간만에 좋은 영화.. 여운이 많이 남네요,10,9,1,2019-04-03 23:05:00,0"
"로망,177,썬댄스(cheg****),보고 나서도 한참 짠하네요. 부모님과 같이 볼 수 있게 상영관 시간 좀 늘려 주세요.,10,9,1,2019-04-03 21:25:00,0"
"로망,178,김초롱(chol****),치매로 돌아가신 친할머니 생각이 많이났어요 살아계실 때 많이 찾아 뵙고 그럴 걸 .. 그리고 치매로 살아가는 우리 현실이 너무나도 어렵다는 걸 다시 한 번 느끼는 시간이였어요,10,10,2,2019-04-06 21:26:00,관람객"
"로망,179,넥스트(ccdd****),너무 좋았고 감동적인 영화였어요,10,7,0,2019-04-12 03:35:00,관람객"
"로망,180,4월29일(keep****),처음에는 이순재선생님의 뻔한 가부장적인 꽉~ 막힌 연기에 에이... 했는데 영화중반부터 완전 몰입되서 찐한 감동을 주네요~ 좋은 영화인데 상영관이 너무 없어서 아쉽네요,10,7,0,2019-04-11 16:25:00,0"
"로망,181,박희림(heer****),ㅠ꼭보세요!! 진짜 감동적,10,7,0,2019-04-11 12:47:00,0"
"로망,182,uah4****,이순재 선생님 연기 좋았습니다~^^역시 연기내공이따듯한 분위기. 현실 소재랑 잘 결합된 듯 합니다. 넘 슬펐어요.. 부부가 메모로 대화하는 장면이.. 명장면이었네요ㅠ 펑펑 울어서 눈이 팅팅 부엇어요ㅋㅋㅋ 이럴줄알앗으...,9,7,0,2019-04-09 00:24:00,0"
"로망,183,dlxo****,그냥 딱 이 시대에 이 감정이 필요하죠이런 대작이 천만 찍어야합니다.오랜만에 훌율한작품봤습니다,10,7,0,2019-04-09 00:11:00,0"
"로망,184,들꽃향기(mimi****),너무 감동적이고 현실적인 내용에 맘이 쓰라리네요..,10,7,0,2019-04-09 00:01:00,0"
"로망,185,qlqk****,남 이야기가 아닌것같아 가슴을 적시는 영화네요,10,7,0,2019-04-07 19:23:00,0"
"로망,186,김주희(juhe****),가족들과함께보기좋은영화예요뭉클하네요,10,7,0,2019-04-07 19:06:00,0"
"로망,187,arom****,삶을 되돌아보게 되네요~ 추천합니다,8,7,0,2019-04-07 18:59:00,0"
"로망,188,수련(love****),잔잔한 감동을 주는영화. 공감.,10,7,0,2019-04-07 11:20:00,0"
"로망,189,JM(faq0****),세상에서 제일 슬프다.. ㅠㅠ,10,7,0,2019-04-07 09:24:00,0"
"로망,190,mike****,영화 갈때 손수건 필수 장난아님,8,7,0,2019-04-06 22:24:00,관람객"
"로망,191,오오미(chee****),재밌게 잘 바써요. 상영관이 적어서 아쉽네요,8,7,0,2019-04-06 21:02:00,관람객"
"로망,192,esse****,너무나도 슬프고 슬픈 아름다운 영화네요손수건 필수입니다.,10,7,0,2019-04-04 17:07:00,관람객"
"로망,193,jdtt****,잘 봤어요. 상영관이 많이 없어서 아쉬워요! 많은 사람들이 보면 좋을 것 같아요.,10,7,0,2019-04-04 16:54:00,0"
"로망,194,깜찍이(stpj****),너무  감동이다^^추천해 줘야겠다*~~*,10,7,0,2019-04-04 13:19:00,0"
"로망,195,0202****,정말 현실적인 우리들 모두의 이야기.가족이란것을 다시한번더 생각하게하는 영화.시작부터 울었어ㅠㅠ,10,7,0,2019-04-04 00:00:00,0"
"로망,196,카루(dkem****),여러분 팝콘사가지마세요..  영화보는내내 우느라 팝콘남겼음... ㅠㅠ,10,7,0,2019-04-03 23:45:00,0"
"로망,197,tnvj****,정말많은생각을 하게되네요. 로망 여운이가시지않는 영화,10,7,0,2019-04-03 23:39:00,0"
"로망,198,여우비(jsil****),부모님을 생각하게 함과 동시에 내 삶 또한 돌아보게 만드는 영화. 꼭 봐야 할 영화.,10,7,0,2019-04-03 23:11:00,0"
"로망,199,arom****,""너무좋고너무울었고인생영화중하나가되었습니다. 이순재,정영숙배우님ㅠㅠ존경합니다"",10,7,0,2019-04-03 22:54:00,0"
"로망,200,강백호(tv87****),감동이에요 대박입니다,10,7,0,2019-04-03 22:51:00,0"
"로망,201,ilov****,이순재 할아버지 정말 연기의 신! 영화제 남우 주연상 갑시다!,10,7,0,2019-04-03 22:50:00,0"
"로망,202,김태연(eun5****),너무 재밌게 보고 많은 생각을 하게 해준.영화입니다.,10,7,0,2019-04-03 22:30:00,0"
"로망,203,1210(eric****),누군가의 아들 혹은  딸이라면 울수밖에 없는영화...,10,7,0,2019-04-03 22:09:00,0"
"로망,204,아아아(rudg****),처음부터 끝까지 눈물없이는 볼수없는 너무 슬픈영화 입니다! 가족들에 대해서 다시한번 생각해볼수 있는 영화! 추천!!!!,10,7,0,2019-04-03 22:07:00,0"
"로망,205,발로차 Soccer(sgwa****),사회복지를 공부하는 사람으로써 노인복지론을 공부하게 되는것 같습니다.  삶이란 이런것 이구나 하며 많이 느끼게 됩니다.,10,7,0,2019-04-03 21:37:00,0"
"로망,206,크레용신짱(gdlo****),뻔한 내용이지만 생각이 많아지는 영화부모님 생각 많이 납니다,10,7,0,2019-04-03 21:35:00,0"
"로망,207,76dl****,눈물이 나도 모르게 쭉 흘러내림.. 앞으로 우리에게도 닥칠일이라는 부분이 저에게 너무나 와닿아요. 상영관이 많았으면 하는 바램입니다!! 연기하셨던분들 다들 화이팅입니다!!,10,7,0,2019-04-03 20:58:00,0"
"로망,208,애쉬(dywl****),아주 좋았습니다 ^^ 감동적이고 매우 재밌게 봤습니다. 중간중간에 코믹요소도 많았습니다 ㅎㅎ 웃고 울고 재밌네요,10,7,0,2019-04-03 20:40:00,0"
"로망,209,soundstory(disd****),옆에 와이프 손 꼬옥 잡고 펑펑울면서 봤네요,10,7,0,2019-04-03 20:03:00,0"
"로망,210,tnru****,부모님 생각이 많이 나는 영화입니다..상영관 더 늘려서 많이들 보셨으면 좋겠습니다,10,7,0,2019-04-03 19:54:00,0"
"로망,211,kdh8****,꼭 보세요...가족들과 함께,10,7,0,2019-04-03 17:06:00,0"
"로망,212,bokd****,""온가족이 볼 수 있는 정말 감동적인 영화네요.우리 주변에서 흔히 볼 수 있는 치매 이야기를 사회적인 문제로 자연스레 잘 다뤘고...감동의 눈물은 보너스입니다.이순재, 정영숙 선생님의 치매 연기가 압권이고 찌질이 진수..."",10,7,0,2019-04-03 15:39:00,0"
"로망,213,yoy1****,현실과 같단생각에 마음이 무거워지는기분이여습니다,10,7,0,2019-04-03 15:10:00,0"
"로망,214,가온(tmdv****),정말 남 일 같지 않은 스토리라 부모님 생각을 많이 하면서 봤습니다. 치매의 무서움도 다시 한번 깨달았습니다. 꼭 가족끼리 봐야하는 영화 추천합니다.,10,7,0,2019-04-03 14:57:00,0"
"로망,215,min9****,""나 하늘로 돌아가리라. 노을빛 함께 단 둘이서 기슭에서 놀다가 구름 손짓하면은, 나 하늘로 돌아가리라. 아름다운 이 세상 소풍 끝내는 날. 가서 아름다웠더라고 말하리라. -천상병, 귀천-"",10,8,1,2019-04-05 09:13:00,0"
"로망,216,acce****,슬퍼요..마니슬퍼요...역시~연기짱임다,10,6,0,2019-04-21 16:05:00,관람객"
"로망,217,Sasha(sjsk****),상영관이 너무 적어서 영화보려고 서울왔는데 진짜 후회 안합니다ㅠㅠㅠ너무 슬프고 따뜻하고 부모님 생각나는 그런 영화.. 정영숙 배우님과 이순재 배우님 그리고 그 외 모든 배우님께 감사드립니다,10,6,0,2019-04-19 14:55:00,0"
"로망,218,rain soda(clqk****),하나보다 둘이 낫지... 이렇게 좋은 영화가 상영관이 적다는게 너무 아쉽네요. 정말 좋은 영화에요. 과한것도 부족한 것도 없습니다.,10,6,0,2019-04-18 16:17:00,관람객"
"로망,219,김정권(qldp****),통영에는 상영을 안해서 거제 까지가서 보구 와ㆍㅆ네요  ..  영화는 좋았습니다..,9,6,0,2019-04-14 15:18:00,관람객"
"로망,220,이기환(i962****),""인생영화입니다. 상업적 흥행 안될걸 알면서도 좋은영화 만들어준 감독님, 이순재선생님, 정영숙선생님, 조한철, 배해선, 이예원 배우들에게 박수를!!!"",10,6,0,2019-04-14 10:04:00,0"
"로망,221,난꽃이다(play****),아니 볼려고 하는데 개봉 9일만에 상영관이 없냐? 어우,10,6,0,2019-04-12 12:17:00,0"
"로망,222,유댕(yuc1****),왜밑에있는지 알 수없는 영화.  한마디한마디가 나도 모르게 눈물이 주르륵 흐르는 영화.,10,6,0,2019-04-12 09:37:00,0"
"로망,223,nice****,남편이랑 둘다 엉엉 울었음...,10,6,0,2019-04-11 16:38:00,0"
"로망,224,ㅇㅇ(tkfr****),부모님이랑 같이 보고 펑펑 울었습니다,10,6,0,2019-04-11 15:58:00,0"
"로망,225,냐하미(whdf****),""너무 늦은 황혼에서야 비로소 생각나게된 로망..서로를 더 사랑할 수 있는 계기가 되어줬던 노망은  어쩌면,로망을 다시 생각나게해줄  신의 선물이었을지도.. 우리들의 로망은 미래로 미루지 않기를"",9,6,0,2019-04-11 01:16:00,0"
"로망,226,afcd****,부모님께 잘해야겠다는생각이 들게하는영화였습니다,10,6,0,2019-04-11 00:06:00,관람객"
"로망,227,우주맘(wjda****),""부모님,배우자.자식을 다 반성하면서 돌아볼수있는 인생 영화.  ㅠㅠ"",10,6,0,2019-04-11 00:04:00,0"
"로망,228,eled****,아무생각없이 봤고 그냥 눈물이났다,10,6,0,2019-04-10 23:58:00,0"
"로망,229,answ****,감동적이었습니다. 감동 ㅠㅠ,10,6,0,2019-04-10 14:42:00,관람객"
"로망,230,조은지(sem4****),정말 감동적인 영화였습니다. 앞으로 이런영화가 더욱 많이 나왔으면 좋겠네요.,10,6,0,2019-04-10 13:50:00,0"
"로망,231,임주연(limj****),부모님이 많이 생각나는 영화,8,6,0,2019-04-10 11:12:00,관람객"
"로망,232,안녕하세요(minm****),너무 좋아요 꼭 보세요 이게 진짜 최고입니다,10,6,0,2019-04-09 23:09:00,0"
"로망,233,Start Over(jay_****),너무너무 재미있어요~~~ 부모님 생각나네요,10,6,0,2019-04-09 12:56:00,0"
"로망,234,kkal****,슬퍼요 부모님께 효도를,10,6,0,2019-04-09 09:35:00,0"
"로망,235,유니(youn****),""부모보다는,네 가정이 먼저라고...이 말에, 왈콱...생각나고 생각하게하는 영화"",10,6,0,2019-04-08 23:58:00,0"
"로망,236,김에스더(esth****),친구랑 둘이 보러가서 처음부터 끝까지 그냥 오열하고왔음 순재할배 연기 끝장나고 배우들 대사 한마디 한마디에 울음보 팡팡 터짐,10,6,0,2019-04-08 23:46:00,0"
"로망,237,agtewarw(ajs7****),행복하게 연출되는 장면마저도 뭉클했고 시작부터 마지막까지 정말 몰입하고 정말 많이 울었습니다 좋은 작품 감사합니다,10,6,0,2019-04-08 23:30:00,관람객"
"로망,238,qorf****,다시한번부모님의 소중함을 느g 습니다,10,6,0,2019-04-08 22:35:00,0"
"로망,239,바둑이(49cy****),뭐니뭐니해도 부부사랑이 최고이고 살아생전에 서로 사랑하며 살아야한다는 좋은 내용으로 가슴 절절함.또 가족간에 어떤 사랑을 해야 되는지도 배울 수 있음.많이 울고 오는 영화임,10,6,0,2019-04-08 22:30:00,0"
"로망,240,알티동궈(kdg1****),이것도 테러하는 인간이 있냐..,10,6,0,2019-04-08 22:12:00,0"
"로망,241,ccrg(bewi****),혹시 치매에 걸리셨더라도 자살은 생각하지 마세요. 자식들은 부모님과 오래오래 같이 살며 보살펴 드리고 싶을거에요.,9,6,0,2019-04-08 21:59:00,0"
"로망,242,윤디윤디(doro****),신혼부부 남편이랑 같이 손꼭붙잡고봤어요우리도 이렇게 늙자 여보,10,6,0,2019-04-08 17:50:00,0"
"로망,243,정지희(ange****),잔잔하게 잘보았습니다,9,6,0,2019-04-08 15:13:00,관람객"
"로망,244,phas****,중년시점에서 치열하게 살다가 한번인생과 부부관계를 생각하게 하는 영화네요 착하고 좋은 영화 감사 합니다,9,6,0,2019-04-07 19:34:00,0"
"로망,245,아이스베어(kevi****),엄마 아빠 생각이 나서 보면서 많이 울었어요ㅠ 나중에 후회하지 않게 잘 해야겠어요ㅠ,10,6,0,2019-04-07 14:12:00,0"
"로망,246,다보고있다(supe****),보는 내내 울었습니다. 정말 슬픕니다.,10,6,0,2019-04-07 13:58:00,관람객"
